Game ID, Expected payoff of player1 from approx, Expected payoff of player1 real, epsilon player1, Expected payoff of player2 from approx, Expected payoff of player2 real, epsilon player2, player_1_strategy, player_2_strategy
21045, 1.0, 0.736842, -0.263158, 1.0, 0.789474, -0.210526, "[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 1.0, 0.0]"
21046, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, "[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 1.0, 0.0]"
21047, 1.0, 0.674185, -0.325815, 1.0, 0.864662, -0.135338, "[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 1.0, 0.0]"
21048, 1.0, 0.495896, -0.504104, 1.0, 0.63023, -0.36977, "[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 1.0, 0.0]"
21049, 1.0, 0.500266, -0.499734, 1.0, 0.432697, -0.567303, "[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 1.0, 0.0]"
21050, 0.302631, 1.0, 0.697368, 0.697368, 0.789474, 0.092105, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21051, 0.302631, 0.842105, 0.539474, 0.697368, 0.842105, 0.144736, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21052, 0.302631, 0.789474, 0.486843, 0.697368, 0.947368, 0.249999, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21053, 0.302631, 0.732058, 0.429426, 0.697368, 0.810526, 0.113158, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21054, 0.302631, 0.744939, 0.442308, 0.697368, 0.775119, 0.077751, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21055, 0.302631, 0.723308, 0.420676, 0.697368, 0.60287, -0.094498, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21056, 0.302631, 0.734928, 0.432297, 0.697368, 0.554243, -0.143126, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21057, 0.302631, 0.563514, 0.260882, 0.697368, 0.625134, -0.072234, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21058, 0.302631, 0.724654, 0.422022, 0.697368, 0.729977, 0.032609, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21059, 0.302631, 0.548229, 0.245598, 0.697368, 0.508803, -0.188566, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21060, 0.302631, 0.707045, 0.404414, 0.697368, 0.485736, -0.211632, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21061, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, "[0.0, 0.0, 1.0, 0.0]", "[1.0, 0.0]"
21062, 0.794118, 0.588235, -0.205883, 0.705882, 1.0, 0.294118, "[1.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
21063, 0.472222, 1.0, 0.527778, 0.714286, 0.857143, 0.142857, "[0.5, 0.5]", "[0.5, 0.5]"
21064, 0.526316, 0.751463, 0.225147, 0.375, 0.576733, 0.201733, "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
21065, 0.526316, 0.736842, 0.210526, 0.375, 0.723379, 0.348379, "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
21066, 0.526316, 0.586842, 0.060526, 0.375, 0.805555, 0.430555, "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
21067, 0.82353, 0.947712, 0.124183, 0.605263, 0.131579, -0.473684, "[0.0, 0.0, 0.5, 0.5, 0.0, 0.0]", "[1.0, 0.0]"
21068, 0.558823, 0.823529, 0.264706, 0.714286, 1.0, 0.285714, "[0.5, 0.5]", "[0.5, 0.5, 0.0]"
21069, 0.888889, 1.0, 0.111111, 0.944444, 0.888889, -0.055555, "[0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21070, 0.888889, 1.0, 0.111111, 0.944444, 0.944444, -1e-06, "[0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21071, 0.888889, 0.907407, 0.018518, 0.944444, 0.677778, -0.266667, "[0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21072, 0.888889, 0.851852, -0.037037, 0.944444, 0.759259, -0.185185, "[0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21073, 0.888889, 0.792929, -0.09596, 0.944444, 0.628395, -0.316049, "[0.0, 0.5, 0.5, 0.0]", "[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
21074, 0.776316, 0.947368, 0.171052, 0.625, 1.0, 0.375, "[0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]"
21075, 0.776316, 0.210526, -0.56579, 0.625, 0.888889, 0.263889, "[0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]"
21076, 0.776316, 0.59247, -0.183846, 0.625, 0.544445, -0.080555, "[0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]"
21077, 0.527778, 0.944444, 0.416666, 0.597222, 1.0, 0.402778, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0, 0.0]"
21078, 0.527778, 1.0, 0.472222, 0.597222, 0.944444, 0.347222, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0, 0.0]"
21079, 0.527778, 0.944444, 0.416666, 0.597222, 0.833333, 0.236111, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0, 0.0]"
21080, 0.527778, 0.807692, 0.279914, 0.597222, 0.590909, -0.006313, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0, 0.0]"
21081, 0.527778, 0.578373, 0.050595, 0.597222, 0.470551, -0.126671, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0, 0.0]"
21082, 0.921052, 0.526316, -0.394737, 0.794118, 0.882353, 0.088236, "[0.0, 1.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5]"
21083, 0.921052, 0.842105, -0.078948, 0.794118, 1.0, 0.205882, "[0.0, 1.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5]"
21084, 0.921052, 0.540386, -0.380667, 0.794118, 0.661958, -0.132159, "[0.0, 1.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5]"
21085, 0.71875, 1.0, 0.28125, 0.346154, 0.153846, -0.192308, "[0.0, 0.5, 0.0, 0.5]", "[0.5, 0.5]"
21086, 0.916666, 0.611111, -0.305556, 0.578948, 0.894737, 0.31579, "[0.0, 0.0, 0.0, 1.0]", "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
21087, 0.916666, 0.833333, -0.083334, 0.578948, 1.0, 0.421053, "[0.0, 0.0, 0.0, 1.0]", "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
21088, 0.916666, 0.395061, -0.521605, 0.578948, 0.789474, 0.210526, "[0.0, 0.0, 0.0, 1.0]", "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
21089, 0.875, 0.4375, -0.4375, 0.973684, 0.526316, -0.447368, "[0.0, 1.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]"
21090, 0.875, 0.75, -0.125, 0.973684, 1.0, 0.026316, "[0.0, 1.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]"
21091, 0.875, 0.35, -0.525, 0.973684, 0.504644, -0.46904, "[0.0, 1.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]"
21092, 0.552632, 0.822714, 0.270083, 0.5, 0.754902, 0.254902, "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[1.0, 0.0, 0.0]"
21093, 0.722222, 0.5, -0.222222, 0.733334, 0.133333, -0.6, "[1.0, 0.0, 0.0, 0.0]", "[0.5, 0.5]"
21094, 0.661765, 0.882353, 0.220588, 0.794117, 0.75817, -0.035948, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.5]"
21095, 0.544118, 1.0, 0.455882, 0.634616, 0.846154, 0.211538, "[0.5, 0.0, 0.5]", "[0.5, 0.5]"
21096, 0.736111, 0.944444, 0.208333, 0.6875, 0.875, 0.1875, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.5, 0.0]"
21097, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 1.0, 0.0, 0.0, 0.0]"
21098, 0.789473, 0.736842, -0.052631, 0.375, 1.0, 0.625, "[0.0, 0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21099, 0.789473, 0.894737, 0.105264, 0.375, 1.0, 0.625, "[0.0, 0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21100, 0.789473, 0.827068, 0.037594, 0.375, 0.734848, 0.359848, "[0.0, 0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21101, 0.789473, 0.675439, -0.114035, 0.375, 0.883333, 0.508333, "[0.0, 0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21102, 0.789473, 0.713993, -0.07548, 0.375, 0.722496, 0.347496, "[0.0, 0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21103, 0.631579, 0.754386, 0.122807, 0.552632, 0.821052, 0.268421, "[1.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0]"
21104, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]", "[1.0, 0.0]"
21105, 0.588235, 1.0, 0.411765, 0.558824, 0.588235, 0.029411, "[0.5, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.5, 0.0]"
21106, 0.588235, 0.941176, 0.352941, 0.558824, 0.941176, 0.382352, "[0.5, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.5, 0.0]"
21107, 0.588235, 0.550874, -0.037361, 0.558824, 0.539173, -0.019651, "[0.5, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.5, 0.0]"
21108, 0.789474, 0.947368, 0.157894, 0.592105, 0.947368, 0.355263, "[0.0, 0.5, 0.5]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21109, 0.789474, 0.568421, -0.221053, 0.592105, 0.810526, 0.218421, "[0.0, 0.5, 0.5]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21110, 0.789474, 0.49831, -0.291163, 0.592105, 0.712406, 0.120301, "[0.0, 0.5, 0.5]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21111, 0.882353, 0.882353, 0.0, 0.84375, 0.75, -0.09375, "[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]", "[0.5, 0.5]"
21112, 0.657894, 0.842105, 0.18421, 0.666666, 0.888889, 0.222222, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
21113, 0.657894, 0.842105, 0.18421, 0.666666, 1.0, 0.333333, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
21114, 0.657894, 0.684211, 0.026316, 0.666666, 0.944444, 0.277777, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
21115, 0.657894, 0.666667, 0.008772, 0.666666, 0.678363, 0.011696, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
21116, 0.657894, 0.728745, 0.07085, 0.666666, 0.838384, 0.171718, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
21117, 0.388889, 0.166667, -0.222222, 0.5, 1.0, 0.5, "[0.5, 0.5]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0]"
21118, 0.697368, 0.797783, 0.100415, 0.605263, 0.725762, 0.120499, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.5]"
21119, 0.697368, 0.612805, -0.084563, 0.605263, 0.58239, -0.022873, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.5]"
21120, 0.697368, 0.787658, 0.09029, 0.605263, 0.556999, -0.048264, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.5]"
21121, 0.764706, 0.529412, -0.235294, 0.970588, 1.0, 0.029412, "[1.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0]"
21122, 0.764706, 0.823529, 0.058823, 0.970588, 0.647059, -0.323529, "[1.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0]"
21123, 0.764706, 0.742647, -0.022059, 0.970588, 0.773109, -0.197479, "[1.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0]"
21124, 0.527778, 0.230994, -0.296784, 0.5, 0.561404, 0.061404, "[1.0, 0.0]", "[0.0, 0.5, 0.0, 0.5]"
21125, 0.723684, 0.894737, 0.171053, 0.539474, 1.0, 0.460526, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]"
21126, 0.723684, 0.701754, -0.02193, 0.539474, 0.804512, 0.265038, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]"
21127, 0.723684, 0.674489, -0.049195, 0.539474, 0.708465, 0.168992, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]"
21128, 0.973684, 0.947368, -0.026316, 0.736842, 1.0, 0.263158, "[1.0, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0]"
21129, 0.973684, 1.0, 0.026316, 0.736842, 0.684211, -0.052631, "[1.0, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0]"
21130, 0.973684, 0.559808, -0.413876, 0.736842, 0.615385, -0.121457, "[1.0, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0]"
21131, 0.5, 1.0, 0.5, 0.921052, 0.842105, -0.078948, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 1.0]"
21132, 0.81579, 0.947368, 0.131579, 0.973684, 0.684211, -0.289473, "[0.0, 1.0, 0.0, 0.0]", "[0.0, 0.5, 0.5, 0.0]"
21133, 0.921052, 0.842105, -0.078948, 0.631579, 1.0, 0.368421, "[0.0, 1.0, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0, 0.0]"
21134, 0.657895, 0.894737, 0.236842, 0.776316, 1.0, 0.223684, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
21135, 0.657895, 1.0, 0.342105, 0.776316, 0.894737, 0.118421, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
21136, 0.657895, 0.628655, -0.02924, 0.776316, 0.657895, -0.118421, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
21137, 0.657895, 0.614035, -0.04386, 0.776316, 0.596491, -0.179825, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
21138, 0.657895, 0.789474, 0.131579, 0.776316, 0.478948, -0.297368, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
21139, 0.5, 1.0, 0.5, 0.558824, 0.941176, 0.382352, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 1.0, 0.0]"
21140, 0.5, 1.0, 0.5, 0.558824, 1.0, 0.441176, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 1.0, 0.0]"
21141, 0.5, 0.764412, 0.264412, 0.558824, 0.653595, 0.094772, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 1.0, 0.0]"
21142, 0.578948, 0.719299, 0.140351, 0.868421, 0.749226, -0.119195, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[1.0, 0.0, 0.0, 0.0]"
21143, 0.578948, 0.630702, 0.051754, 0.868421, 0.590728, -0.277693, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[1.0, 0.0, 0.0, 0.0]"
21144, 0.578948, 0.575726, -0.003222, 0.868421, 0.643631, -0.22479, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[1.0, 0.0, 0.0, 0.0]"
21145, 0.972222, 0.888889, -0.083333, 0.5, 0.842105, 0.342105, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[1.0, 0.0, 0.0, 0.0]"
21146, 0.527778, 1.0, 0.472222, 0.597222, 0.722222, 0.125, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.5, 0.0, 0.0]"
21147, 0.527778, 0.5, -0.027778, 0.597222, 0.611111, 0.013889, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.5, 0.0, 0.0]"
21148, 0.527778, 0.5, -0.027778, 0.597222, 0.655556, 0.058333, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.5, 0.0, 0.0]"
21149, 0.789473, 0.65692, -0.132554, 0.736842, 0.653251, -0.083591, "[0.0, 1.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5]"
21150, 0.480769, 0.307692, -0.173077, 0.583334, 1.0, 0.416667, "[0.5, 0.5]", "[0.5, 0.5, 0.0]"
21151, 0.480769, 1.0, 0.519231, 0.583334, 0.666667, 0.083334, "[0.5, 0.5]", "[0.5, 0.5, 0.0]"
21152, 0.480769, 0.34188, -0.138889, 0.583334, 0.666667, 0.083334, "[0.5, 0.5]", "[0.5, 0.5, 0.0]"
21153, 0.736842, 0.947368, 0.210526, 0.842106, 1.0, 0.157895, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 1.0]"
21154, 0.736842, 0.947368, 0.210526, 0.842106, 0.842105, -0.0, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 1.0]"
21155, 0.736842, 0.735815, -0.001027, 0.842106, 0.583308, -0.258798, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 1.0]"
21156, 0.6875, 0.375, -0.3125, 0.5, 1.0, 0.5, "[1.0, 0.0]", "[0.5, 0.5, 0.0]"
21157, 0.5, 0.44, -0.06, 0.82353, 0.764706, -0.058824, "[0.5, 0.5]", "[0.0, 0.0, 0.0, 0.0, 1.0]"
21158, 0.611111, 0.888889, 0.277778, 0.708333, 1.0, 0.291667, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0]"
21159, 0.611111, 1.0, 0.388889, 0.708333, 0.722222, 0.013889, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0]"
21160, 0.611111, 0.855556, 0.244444, 0.708333, 0.611111, -0.097222, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0]"
21161, 0.852941, 0.941176, 0.088235, 0.777778, 0.388889, -0.388889, "[0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 1.0]"
21162, 0.5, 0.944444, 0.444444, 0.513158, 0.894737, 0.381579, "[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0, 0.0, 0.0]"
21163, 0.5, 0.944444, 0.444444, 0.513158, 0.947368, 0.43421, "[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0, 0.0, 0.0]"
21164, 0.5, 0.865079, 0.365079, 0.513158, 0.859649, 0.346491, "[0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]", "[0.5, 0.5, 0.0, 0.0, 0.0]"
21165, 0.486842, 0.947368, 0.460526, 0.68421, 0.894737, 0.210526, "[0.0, 0.5, 0.5]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
21166, 0.486842, 0.585526, 0.098684, 0.460526, 0.926316, 0.465789, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
21167, 0.81579, 0.894737, 0.078947, 0.541667, 0.888889, 0.347222, "[0.5, 0.5, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
21168, 0.458334, 0.555556, 0.097222, 0.657895, 0.947368, 0.289473, "[0.5, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.5]"
21169, 0.458334, 1.0, 0.541666, 0.657895, 0.894737, 0.236842, "[0.5, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.5]"
21170, 0.458334, 0.869047, 0.410714, 0.657895, 0.747369, 0.089474, "[0.5, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.5]"
21171, 0.868421, 0.789474, -0.078947, 0.894737, 1.0, 0.105263, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 1.0, 0.0, 0.0]"
21172, 0.868421, 0.842105, -0.026316, 0.894737, 0.799043, -0.095694, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 1.0, 0.0, 0.0]"
21173, 0.868421, 0.782895, -0.085526, 0.894737, 0.885964, -0.008773, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 1.0, 0.0, 0.0]"
21174, 0.868421, 0.594427, -0.273994, 0.894737, 0.815789, -0.078948, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 1.0, 0.0, 0.0]"
21175, 0.868421, 0.789474, -0.078947, 0.894737, 0.681818, -0.212919, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 1.0, 0.0, 0.0]"
21176, 0.473684, 0.947368, 0.473684, 0.684211, 0.842105, 0.157894, "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
21177, 0.473684, 0.901316, 0.427631, 0.684211, 0.669173, -0.015038, "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
21178, 0.473684, 0.818714, 0.345029, 0.684211, 0.75, 0.065789, "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
21179, 0.473684, 0.830827, 0.357143, 0.684211, 0.578947, -0.105264, "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
21180, 0.473684, 0.700307, 0.226623, 0.684211, 0.805668, 0.121457, "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
21181, 0.631579, 0.736842, 0.105263, 0.513158, 0.947368, 0.43421, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0]"
21182, 0.631579, 1.0, 0.368421, 0.513158, 0.894737, 0.381579, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0]"
